words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
production,110,1261,220,31,5,220.0,1276.5,0.0214979195561719,0.1157894736842105,e3c3a6c0-5383-4c74-ba92-e9d7ed046fd2,history_of_film_62,"It was only when Paul Davidson, the owner of a chain of cinemas, brought Asta Nielsen and Urban Gad to Germany from Denmark in 1911, and set up a production company, that a change-over to renting prints began."
"company,",354,1269,166,23,5,437.0,1280.5,0.0159500693481276,0.0873684210526315,3f396952-3721-459c-ada7-a021c036edf4,history_of_film_62,"It was only when Paul Davidson, the owner of a chain of cinemas, brought Asta Nielsen and Urban Gad to Germany from Denmark in 1911, and set up a production company, that a change-over to renting prints began."
that,553,1262,83,24,5,594.5,1274.0,0.0166435506241331,0.0436842105263157,54c1cc02-b042-4ed8-a176-d25920657a9d,history_of_film_62,"It was only when Paul Davidson, the owner of a chain of cinemas, brought Asta Nielsen and Urban Gad to Germany from Denmark in 1911, and set up a production company, that a change-over to renting prints began."
a,662,1269,19,17,5,671.5,1277.5,0.0117891816920943,0.01,b65f23fc-3e7e-4429-a27f-9b397d42cd95,history_of_film_62,"It was only when Paul Davidson, the owner of a chain of cinemas, brought Asta Nielsen and Urban Gad to Germany from Denmark in 1911, and set up a production company, that a change-over to renting prints began."
change-over,706,1262,237,30,5,824.5,1277.0,0.0208044382801664,0.1247368421052631,50ddfd7a-4a1d-4bbc-8904-6e23e87a54e5,history_of_film_62,"It was only when Paul Davidson, the owner of a chain of cinemas, brought Asta Nielsen and Urban Gad to Germany from Denmark in 1911, and set up a production company, that a change-over to renting prints began."
to,971,1265,39,21,5,990.5,1275.5,0.0145631067961165,0.0205263157894736,9088899d-27ca-45a3-b82b-75857a6bdb0e,history_of_film_62,"It was only when Paul Davidson, the owner of a chain of cinemas, brought Asta Nielsen and Urban Gad to Germany from Denmark in 1911, and set up a production company, that a change-over to renting prints began."
renting,1036,1261,152,31,5,1112.0,1276.5,0.0214979195561719,0.08,df6a6e30-641f-48da-8311-92dd467b8949,history_of_film_62,"It was only when Paul Davidson, the owner of a chain of cinemas, brought Asta Nielsen and Urban Gad to Germany from Denmark in 1911, and set up a production company, that a change-over to renting prints began."
prints,1210,1261,130,31,5,1275.0,1276.5,0.0214979195561719,0.0684210526315789,607d1ce8-04b0-4557-a2a3-26a7789faf06,history_of_film_62,"It was only when Paul Davidson, the owner of a chain of cinemas, brought Asta Nielsen and Urban Gad to Germany from Denmark in 1911, and set up a production company, that a change-over to renting prints began."
began.,1364,1262,124,30,5,1426.0,1277.0,0.0208044382801664,0.0652631578947368,4555fd41-7ce8-4e82-be54-71deb36e2fc0,history_of_film_62,"It was only when Paul Davidson, the owner of a chain of cinemas, brought Asta Nielsen and Urban Gad to Germany from Denmark in 1911, and set up a production company, that a change-over to renting prints began."
Messter,1518,1265,151,21,5,1593.5,1275.5,0.0145631067961165,0.0794736842105263,5b7de19e-9829-4f6c-bcd8-f63ffed07697,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
replied,1696,1261,152,31,5,1772.0,1276.5,0.0214979195561719,0.08,4e543e8c-088a-4897-905b-0d1c5045acbf,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
with,0,1351,88,25,5,44.0,1363.5,0.0173370319001386,0.0463157894736842,e9c55617-0734-4507-839a-c3cdabd66890,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
a,112,1359,19,17,5,121.5,1367.5,0.0117891816920943,0.01,648d0dae-3eee-42e7-8190-993614894982,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
series,157,1351,127,25,5,220.5,1363.5,0.0173370319001386,0.0668421052631579,dec1ba54-7358-4c9e-9fb4-775301086943,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
of,310,1353,39,23,5,329.5,1364.5,0.0159500693481276,0.0205263157894736,351bd21d-392f-4d14-94c7-1b1f90705e63,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
longer,377,1352,126,30,5,440.0,1367.0,0.0208044382801664,0.0663157894736842,f9d343f8-78d9-49d9-87d1-5f20b002e93a,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
films,531,1351,105,25,5,583.5,1363.5,0.0173370319001386,0.0552631578947368,b5e25c36-89e3-4842-bd0e-6f0bf66ecf72,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
starring,663,1351,173,31,5,749.5,1366.5,0.0214979195561719,0.0910526315789473,da8dd104-9b42-4033-b646-bce6a932d5d4,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
Henny,859,1355,108,26,5,913.0,1368.0,0.0180305131761442,0.0568421052631578,8781f3b9-4676-40bf-b043-3c20174aaa79,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
"Porten,",992,1355,144,25,5,1064.0,1367.5,0.0173370319001386,0.0757894736842105,3e8f6450-6677-4cf6-9edd-5bf3b3ea7b1c,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
but,1166,1352,64,24,5,1198.0,1364.0,0.0166435506241331,0.0336842105263157,0d897a68-bdf3-4758-a8de-aba15d953587,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
although,1256,1352,174,30,5,1343.0,1367.0,0.0208044382801664,0.091578947368421,aca6ad2c-7b8d-41be-823c-6b58bdf810c2,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
these,1455,1352,105,24,5,1507.5,1364.0,0.0166435506241331,0.0552631578947368,e7b4e289-0c14-4eaf-99d3-e8f7ff3a513f,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
did,1585,1351,65,25,5,1617.5,1363.5,0.0173370319001386,0.0342105263157894,79767624-cc93-4f33-92fd-2dfa7e7366de,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
well,1672,1352,85,24,5,1714.5,1364.0,0.0166435506241331,0.0447368421052631,e6a5d1c7-6b45-4ecc-932f-4344329104d7,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
in,1786,1351,40,25,5,1806.0,1363.5,0.0173370319001386,0.0210526315789473,d5f9c94c-2de6-4ecd-a8a6-f87f0c60410e,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
the,3,1,61,24,6,33.5,13.0,0.0166435506241331,0.0321052631578947,c2a870bf-3c8a-490f-93f2-7da6d42a2580,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
German-speaking,89,0,329,31,6,253.5,15.5,0.0214979195561719,0.1731578947368421,7ce98736-fadd-4e32-9c98-118e7bf24a6e,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
"world,",440,1,124,28,6,502.0,15.0,0.0194174757281553,0.0652631578947368,3d0c401c-e264-4109-81cd-68e0ade3f73b,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
they,597,1,84,29,6,639.0,15.5,0.0201109570041608,0.0442105263157894,521d22ae-60fc-4a3c-8f63-d831aab9685e,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
were,704,8,86,17,6,747.0,16.5,0.0117891816920943,0.0452631578947368,6aabe2aa-3cee-428e-8b27-a1e69409719d,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
not,815,4,63,21,6,846.5,14.5,0.0145631067961165,0.0331578947368421,f340f922-3684-4bd8-9a6b-9d28a868e758,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
particularly,902,0,263,31,6,1033.5,15.5,0.0214979195561719,0.1384210526315789,200d821b-62e9-481b-9e08-929d579b2ba2,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
successful,1191,1,214,24,6,1298.0,13.0,0.0166435506241331,0.1126315789473684,76695bb4-d1c3-4499-aab2-1a1417d5c544,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
"internationally,",1434,0,340,30,6,1604.0,15.0,0.0208044382801664,0.1789473684210526,a8301e40-0817-4ce0-98de-a288a4d7cc6a,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
unlike,1,90,129,25,6,65.5,102.5,0.0173370319001386,0.0678947368421052,dca9ed0d-e823-44a9-a872-be86244367d0,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
the,157,91,61,24,6,187.5,103.0,0.0166435506241331,0.0321052631578947,4b690fee-9869-4547-8560-56124e4b37fd,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
Asta,242,94,87,21,6,285.5,104.5,0.0145631067961165,0.0457894736842105,60b85cac-ee77-4452-9433-f3c5a2a40adb,history_of_film_63,"Messter replied with a series of longer films starring Henny Porten, but although these did well in the German-speaking world, they were not particularly successful internationally, unlike the Asta Nielsen films."
