words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key
ended,1762,181,108,24,8,1816.0,193.0,0.0166435506241331,0.0568421052631578,c719dce1-9480-4fd7-a504-fcc907c0ca5d
the,3,271,61,24,8,33.5,283.0,0.0166435506241331,0.0321052631578947,f75a96b4-ec0b-4bce-81c7-7ae9a7c4b78c
year,88,278,85,22,8,130.5,289.0,0.015256588072122,0.0447368421052631,d30da97c-c0fd-45fd-85cb-65cb7305c73d
winning,198,270,154,31,8,275.0,285.5,0.0214979195561719,0.0810526315789473,457d6be4-92e2-4861-a99c-2ddb8ec7e452
the,377,271,61,24,8,407.5,283.0,0.0166435506241331,0.0321052631578947,8c66d215-322c-4e55-8ae4-e5e9f8646f7c
Toyota,464,274,129,26,8,528.5,287.0,0.0180305131761442,0.0678947368421052,abd8e16a-7120-4626-85cd-ff9cc45ef35d
Princess,618,270,172,25,8,704.0,282.5,0.0173370319001386,0.0905263157894736,ab75aeb5-6e0f-4f6b-ab9c-c4ec8deb7664
Cup.,816,274,78,27,8,855.0,287.5,0.0187239944521497,0.0410526315789473,d97a4bbe-648e-48ad-aa66-2567e77141c7
She,926,271,62,24,8,957.0,283.0,0.0166435506241331,0.0326315789473684,5c0aac5d-bfdc-41ac-985d-9f900f60a730
finished,1015,270,173,25,8,1101.5,282.5,0.0173370319001386,0.0910526315789473,a4e2c6cd-0094-4c44-9ad6-d70209c32768
the,1213,271,61,24,8,1243.5,283.0,0.0166435506241331,0.0321052631578947,a9371f42-7940-40f5-b13f-45743c914066
year,1298,278,85,22,8,1340.5,289.0,0.015256588072122,0.0447368421052631,a383c6ee-6799-4a40-bc9b-9d1a8eb81900
ranked,1410,271,130,24,8,1475.0,283.0,0.0166435506241331,0.0684210526315789,ebc0e395-42f8-4827-a399-c806c7e1e01e
world,1562,271,110,24,8,1617.0,283.0,0.0166435506241331,0.0578947368421052,f2ac2e03-03ae-4813-b37f-a7a14688b376
No.,1694,274,58,21,8,1723.0,284.5,0.0145631067961165,0.0305263157894736,441d3d0d-9f9b-4f8a-b1ce-8589a1492616
6.,1785,274,33,21,8,1801.5,284.5,0.0145631067961165,0.0173684210526315,cadeb128-ae41-4a6c-8bd3-4fdc43991892
Williams,0,360,174,25,8,87.0,372.5,0.0173370319001386,0.091578947368421,b7a70285-f84b-4a31-98d8-0b2d87945d7b
began,198,361,110,30,8,253.0,376.0,0.0208044382801664,0.0578947368421052,a38976b5-6b23-4402-9541-36bdabad5653
2001,332,364,83,21,8,373.5,374.5,0.0145631067961165,0.0436842105263157,ba4e90fa-d1cf-484d-adc4-3a37e15bc680
losing,443,360,129,31,8,507.5,375.5,0.0214979195561719,0.0678947368421052,94b602b1-25db-463e-bc11-40be6ed8b09d
to,597,364,39,21,8,616.5,374.5,0.0145631067961165,0.0205263157894736,2b583291-06b0-4f4b-83b3-d9a88a6c6ea1
Martina,660,360,153,25,8,736.5,372.5,0.0173370319001386,0.0805263157894736,683163b0-e911-42ca-84c2-7ec69ac89a72
Hingis,837,360,129,31,8,901.5,375.5,0.0214979195561719,0.0678947368421052,67478450-f1c4-4a42-be44-87910373f768
in,994,360,40,25,8,1014.0,372.5,0.0173370319001386,0.0210526315789473,be40d4cb-84f8-4673-aa17-580dfc857386
the,1059,361,61,24,8,1089.5,373.0,0.0166435506241331,0.0321052631578947,3f8ca4ba-b756-4f0d-96ac-2a7bf559c462
quarterfinals,1145,360,283,31,8,1286.5,375.5,0.0214979195561719,0.1489473684210526,4a586302-aca6-4cbc-8acc-a4c43a456840
of,1454,362,39,23,8,1473.5,373.5,0.0159500693481276,0.0205263157894736,d76a782f-2049-4196-aff5-52f4368e7740
both,1518,361,88,24,8,1562.0,373.0,0.0166435506241331,0.0463157894736842,1d8deaf8-e377-41ec-a11d-2647ea6f945a
Sydney,1630,361,129,29,8,1694.5,375.5,0.0201109570041608,0.0678947368421052,8abbe5b1-ab9c-4257-8234-16d7aa8b9438
and,1784,361,64,24,8,1816.0,373.0,0.0166435506241331,0.0336842105263157,06a73211-7287-4a10-a4e1-d287fb4e0a73
the,3,451,61,24,8,33.5,463.0,0.0166435506241331,0.0321052631578947,cfc722af-e8c8-487b-98ee-7813a3502fb1
Australian,88,450,220,25,8,198.0,462.5,0.0173370319001386,0.1157894736842105,2137e8c6-2c17-44f6-9bd2-f7c4fe30c7c3
Open.,331,454,101,27,8,381.5,467.5,0.0187239944521497,0.0531578947368421,728e2ed2-79e0-4f96-83e7-8965f76bd514
Williams,462,450,174,25,8,549.0,462.5,0.0173370319001386,0.091578947368421,85dd8480-b347-4129-88e9-11e40d81186a
and,662,451,64,24,8,694.0,463.0,0.0166435506241331,0.0336842105263157,8660099c-46ed-443b-8363-d1d56a1c60f9
her,749,451,62,24,8,780.0,463.0,0.0166435506241331,0.0326315789473684,95bfe279-5866-406c-9d4e-b5caf2c19dcd
sister,839,450,126,25,8,902.0,462.5,0.0173370319001386,0.0663157894736842,88375af9-c969-4ea1-80ca-1a54e91e6863
won,990,458,66,17,8,1023.0,466.5,0.0117891816920943,0.0347368421052631,744d07ac-0b2f-48c5-a640-2d2ed239bfcf
the,1081,451,61,24,8,1111.5,463.0,0.0166435506241331,0.0321052631578947,1e113185-409e-4b38-9c55-91559c05d3f8
doubles,1167,451,151,24,8,1242.5,463.0,0.0166435506241331,0.0794736842105263,5959b720-88c8-409a-b1cf-1246ed9310fa
title,1345,450,105,25,8,1397.5,462.5,0.0173370319001386,0.0552631578947368,5eaa9528-e78e-441b-af9d-a579dac0f5fa
at,1476,454,40,21,8,1496.0,464.5,0.0145631067961165,0.0210526315789473,2a35d6bf-5833-41d4-b56c-70041fb76cfa
the,1543,451,61,24,8,1573.5,463.0,0.0166435506241331,0.0321052631578947,a12a3209-9882-45f6-86d8-b462ce0dd20e
latter,1631,451,126,24,8,1694.0,463.0,0.0166435506241331,0.0663157894736842,2abd1ae0-05c2-4103-af77-46b5c0c884be
"tournament,",3,544,231,25,8,118.5,556.5,0.0173370319001386,0.121578947368421,df383937-6847-418d-aad4-a89666cc55a6
becoming,264,540,176,31,8,352.0,555.5,0.0214979195561719,0.0926315789473684,12296e70-9b2e-46ee-be09-2b27042f3ce6
only,464,541,85,29,8,506.5,555.5,0.0201109570041608,0.0447368421052631,9835d4d6-f8db-4e7d-909f-e03becc5713a
the,575,541,61,24,8,605.5,553.0,0.0166435506241331,0.0321052631578947,0617a7dd-02dd-4a46-a14d-46f8527a9ad9
fifth,663,540,107,25,8,716.5,552.5,0.0173370319001386,0.0563157894736842,688de527-d11d-4ab6-932a-707a52addc5b
doubles,793,541,151,24,8,868.5,553.0,0.0166435506241331,0.0794736842105263,979543af-6b9b-45cd-91ab-8eefb3393405
team,971,544,85,21,8,1013.5,554.5,0.0145631067961165,0.0447368421052631,90ce9bd9-75b6-40f3-adfd-040f34cd1dda
in,1082,540,40,25,8,1102.0,552.5,0.0173370319001386,0.0210526315789473,7a19eef8-c1f3-41ce-9225-93d0be542a1b
history,1145,540,152,30,8,1221.0,555.0,0.0208044382801664,0.08,a2855bcf-cb07-44b0-ba94-9c0a9cba5ed4
to,1323,544,39,21,8,1342.5,554.5,0.0145631067961165,0.0205263157894736,1068d23b-5553-49fc-b651-d434845de122
win,1386,540,66,25,8,1419.0,552.5,0.0173370319001386,0.0347368421052631,611c3dad-89d4-4523-9765-c4b2fc315152
all,1476,541,61,24,8,1506.5,553.0,0.0166435506241331,0.0321052631578947,096834c5-451b-4d58-8074-2cb120160e96
four,1565,542,82,23,8,1606.0,553.5,0.0159500693481276,0.0431578947368421,bd7787a0-3bed-4b7e-9ea8-4e410405e1e6
Grand,1673,541,109,24,8,1727.5,553.0,0.0166435506241331,0.0573684210526315,75b2b4f7-5cf0-49f3-bc43-4dd3e55604a9
Slam,1806,541,86,24,8,1849.0,553.0,0.0166435506241331,0.0452631578947368,673beb39-87c1-4177-bab6-630fc7be39e5
women's,0,634,152,21,8,76.0,644.5,0.0145631067961165,0.08,16e79272-1171-42f7-ae32-64dbb1a1fddc
doubles,177,631,151,24,8,252.5,643.0,0.0166435506241331,0.0794736842105263,8c15849f-a134-498d-bbb7-608d9b48d53b
titles,355,630,127,25,8,418.5,642.5,0.0173370319001386,0.0668421052631579,ec509066-af30-436f-9fb5-67db1e5cdb65
during,507,630,131,31,8,572.5,645.5,0.0214979195561719,0.0689473684210526,0e7b9f42-d9d8-494d-bcef-5866c30ddd03
their,663,630,104,25,8,715.0,642.5,0.0173370319001386,0.0547368421052631,3bffc736-d90e-41d5-bc06-2a7846ccae60
"career,",794,638,144,21,8,866.0,648.5,0.0145631067961165,0.0757894736842105,23723540-9768-4fac-9def-413cece27164
completing,970,630,218,31,8,1079.0,645.5,0.0214979195561719,0.1147368421052631,0274b1a1-8dd3-4e9a-b2b4-66846da95bb8
a,1212,638,19,17,8,1221.5,646.5,0.0117891816920943,0.01,bb70929d-565c-485a-9942-85967c1cd55d
"""Career",1259,634,146,21,8,1332.0,644.5,0.0145631067961165,0.0768421052631578,5a4f1153-1a1b-4573-96a4-32268a9528ff
Grand,1431,631,109,24,8,1485.5,643.0,0.0166435506241331,0.0573684210526315,297310f5-a513-44be-81b1-628288118039
"Slam"".",1564,631,122,24,8,1625.0,643.0,0.0166435506241331,0.0642105263157894,b917ae4c-dcf3-49cd-a0ce-0ec5f0eda2b3
Her,1717,634,62,21,8,1748.0,644.5,0.0145631067961165,0.0326315789473684,1d846ea3-b413-4269-b119-00be10ec0dd6
next,1805,634,85,21,8,1847.5,644.5,0.0145631067961165,0.0447368421052631,9acfb5da-49e4-4ba7-a29e-8a41e7837498
event,2,725,106,21,8,55.0,735.5,0.0145631067961165,0.0557894736842105,e52a91f3-044b-4bce-8c6b-f4e239e80322
was,132,728,64,18,8,164.0,737.0,0.0124826629680998,0.0336842105263157,79b7116f-1759-43f8-88c5-fa96de0de963
the,223,722,61,24,8,253.5,734.0,0.0166435506241331,0.0321052631578947,7f557b44-9b56-4c7b-8990-990fc6b77260
Pacific,310,721,150,25,8,385.0,733.5,0.0173370319001386,0.0789473684210526,395a66fb-44a5-450e-9b73-1c58829e95cf
Life,486,721,84,25,8,528.0,733.5,0.0173370319001386,0.0442105263157894,cb10367c-6723-4411-8177-9e188b996fd7
"Open,",595,725,101,27,8,645.5,738.5,0.0187239944521497,0.0531578947368421,d413ea6c-9da6-4df6-a59f-00bbf6f336af
defeating,727,721,197,31,8,825.5,736.5,0.0214979195561719,0.1036842105263158,17528425-ced3-474e-b395-c1a1bb7597fa
Kim,947,721,65,25,8,979.5,733.5,0.0173370319001386,0.0342105263157894,b905c209-fc95-4e13-a576-769ec40784f7
Clijsters,1036,721,194,31,8,1133.0,736.5,0.0214979195561719,0.1021052631578947,91d16030-3a0a-4195-bc4c-a8d9afd717ba
in,1258,721,40,25,8,1278.0,733.5,0.0173370319001386,0.0210526315789473,48df0d5a-256a-49d9-bc86-18ff9f6c2bc3
the,1323,722,61,24,8,1353.5,734.0,0.0166435506241331,0.0321052631578947,67a1f2d4-dbcd-41f3-ae99-616eac2b8299
final.,1411,721,121,25,8,1471.5,733.5,0.0173370319001386,0.0636842105263157,4130296b-a06f-492e-b16f-5aa630479016
"However,",1563,725,167,25,8,1646.5,737.5,0.0173370319001386,0.0878947368421052,62da18c9-92bd-4d1d-9a14-241a6e3222a3
the,1763,722,61,24,8,1793.5,734.0,0.0166435506241331,0.0321052631578947,962fcaa4-086e-48a6-818f-6fd37cac8a0c
final,3,811,104,25,8,55.0,823.5,0.0173370319001386,0.0547368421052631,436428c1-3b8b-4d19-b6ca-dbefa03c2ab4
was,132,818,64,18,8,164.0,827.0,0.0124826629680998,0.0336842105263157,010d0588-56b8-4df9-983a-eee9ece3bc48
marred,220,812,132,24,8,286.0,824.0,0.0166435506241331,0.0694736842105263,6aaf1286-2ad5-449f-b4e3-50d3df8cbcff
by,374,812,43,29,8,395.5,826.5,0.0201109570041608,0.0226315789473684,44928487-d096-4b7b-8961-6169386a7f6d
the,443,812,61,24,8,473.5,824.0,0.0166435506241331,0.0321052631578947,0d6bba25-1dcb-4497-8ca0-1e2b27e85082
behavior,528,811,173,25,8,614.5,823.5,0.0173370319001386,0.0910526315789473,f0e7c3ac-5aae-4dd8-a271-8b83bc8d2d56
of,728,813,39,23,8,747.5,824.5,0.0159500693481276,0.0205263157894736,1ff3bdcf-cf10-4b26-990a-f4d7524996a0
the,795,812,61,24,8,825.5,824.0,0.0166435506241331,0.0321052631578947,bf958541-665f-45c4-bd02-cc438fe60724
crowd,882,812,108,24,8,936.0,824.0,0.0166435506241331,0.0568421052631578,0cbc1f30-c8e4-4793-8804-8f0ee5035c9f
towards,1015,812,149,24,8,1089.5,824.0,0.0166435506241331,0.0784210526315789,00a9c63a-34ba-4357-9fb0-76ab1983a3c1
Williams,1188,811,174,25,8,1275.0,823.5,0.0173370319001386,0.091578947368421,02f5a009-6db4-484d-80d1-6741b42bb91a
and,1388,812,64,24,8,1420.0,824.0,0.0166435506241331,0.0336842105263157,b2f82124-9c8c-4211-82dc-238403a4c174
her,1475,812,62,24,8,1506.0,824.0,0.0166435506241331,0.0326315789473684,ec816572-851c-4dbb-afff-403db26993fc
family.,1565,811,143,30,8,1636.5,826.0,0.0208044382801664,0.0752631578947368,7c7756a7-95eb-4994-b652-a349e3ccf8ee
The,1740,812,62,24,8,1771.0,824.0,0.0166435506241331,0.0326315789473684,759b2abb-9a9e-4e0b-aa70-05ad6909ab54
crowd,2,902,108,24,8,56.0,914.0,0.0166435506241331,0.0568421052631578,7c219a15-a949-4356-8444-fcf425c9e7be
was,132,908,64,18,8,164.0,917.0,0.0124826629680998,0.0336842105263157,3f3c9909-6773-443c-b39d-76dd8611e5f4
incensed,224,901,172,25,8,310.0,913.5,0.0173370319001386,0.0905263157894736,96ace56b-932a-4ad3-a6a7-b1d2f19310b2
at,420,905,40,21,8,440.0,915.5,0.0145631067961165,0.0210526315789473,03e5f9f8-64bf-4196-967f-c2b8b2d0853a
the,487,902,61,24,8,517.5,914.0,0.0166435506241331,0.0321052631578947,dbec71af-e40f-4689-81f5-1b88c4f6d11d
perceived,572,901,198,31,8,671.0,916.5,0.0214979195561719,0.1042105263157894,1bfcacca-44f6-4793-9994-60d999c8e0a1
match,792,902,110,24,8,847.0,914.0,0.0166435506241331,0.0578947368421052,771523ea-5144-476a-89da-8d6b2439cb60
fixing,927,901,129,31,8,991.5,916.5,0.0214979195561719,0.0678947368421052,c223863f-e250-4f06-a1dc-4bf7cbf824c5
of,1080,903,39,23,8,1099.5,914.5,0.0159500693481276,0.0205263157894736,c4d0ada2-34c8-40c6-9af8-941e7276f9bb
games,1146,908,106,24,8,1199.0,920.0,0.0166435506241331,0.0557894736842105,38a93cd4-8571-4c64-9860-abae77980dd7
involving,1280,901,194,31,8,1377.0,916.5,0.0214979195561719,0.1021052631578947,b72d5fba-d00d-41ef-9efd-2d164dea9659
the,1499,902,61,24,8,1529.5,914.0,0.0166435506241331,0.0321052631578947,3c2328da-1b58-4dec-abee-5f09066e47b6
family,1587,901,128,30,8,1651.0,916.0,0.0208044382801664,0.0673684210526315,7907a854-94c4-4bfe-9117-abd977775003
after,1740,903,105,23,8,1792.5,914.5,0.0159500693481276,0.0552631578947368,3db39995-b88d-4b7b-af46-493e7cac803e
Venus,0,995,108,21,8,54.0,1005.5,0.0145631067961165,0.0568421052631578,1a8d9ef5-fdfd-484a-8f07-cd87a53aab67
withdrew,132,991,176,25,8,220.0,1003.5,0.0173370319001386,0.0926315789473684,cd803dfc-dc4d-4b8e-85c9-459d1bf6f30c
before,330,992,130,24,8,395.0,1004.0,0.0166435506241331,0.0684210526315789,df8a063e-80d7-40cc-9e5e-67dc51aff7cd
their,487,991,104,25,8,539.0,1003.5,0.0173370319001386,0.0547368421052631,f624bdca-ff60-4091-83d2-41920793227a
semifinal.,619,991,209,25,8,723.5,1003.5,0.0173370319001386,0.11,94585114-847c-42d3-81a3-06011caaf7c6
Neither,858,991,151,25,8,933.5,1003.5,0.0173370319001386,0.0794736842105263,670c5eff-2928-45e8-b303-2fe19381ec17
Williams,1034,991,174,25,8,1121.0,1003.5,0.0173370319001386,0.091578947368421,9bb2066d-d82a-455d-8304-6d9914e0a4b6
or,1234,999,39,17,8,1253.5,1007.5,0.0117891816920943,0.0205263157894736,eced8a37-d982-49e8-945d-e84c3a2dca93
her,1299,992,62,24,8,1330.0,1004.0,0.0166435506241331,0.0326315789473684,4617e838-19bb-4571-8012-f97e815872a3
sister,1389,991,126,25,8,1452.0,1003.5,0.0173370319001386,0.0663157894736842,ebd4494e-5713-4041-9346-80b98807c1d7
entered,1542,992,152,24,8,1618.0,1004.0,0.0166435506241331,0.08,7c8ac8ce-4f62-4ac1-86af-0b5733af004f
the,1719,992,61,24,8,1749.5,1004.0,0.0166435506241331,0.0321052631578947,125ae48a-e947-474a-a7c6-0d938addc8b5
tournament,3,1085,215,21,8,110.5,1095.5,0.0145631067961165,0.1131578947368421,5bde211d-406d-49a5-b58c-ab43d43b005f
for,245,1083,60,23,8,275.0,1094.5,0.0159500693481276,0.031578947368421,0365804d-2fce-4ada-913d-723b96b58e68
fourteen,333,1083,173,23,8,419.5,1094.5,0.0159500693481276,0.0910526315789473,40ce4b4d-16ba-4b7b-85cd-3aa55079c762
years,528,1088,108,23,8,582.0,1099.5,0.0159500693481276,0.0568421052631578,b298cc44-2fff-4867-8f08-6b21669f3e5f
until,661,1081,106,25,8,714.0,1093.5,0.0173370319001386,0.0557894736842105,9c688d08-3f20-4dc2-b226-18244e07cca1
Williams,792,1081,174,25,8,879.0,1093.5,0.0173370319001386,0.091578947368421,65525d4f-cc9d-4064-bb25-45a55ad24fff
entered,992,1082,152,24,8,1068.0,1094.0,0.0166435506241331,0.08,6e866613-687c-4bb7-8f5c-b9be2dbb85b8
in,1170,1081,40,25,8,1190.0,1093.5,0.0173370319001386,0.0210526315789473,057d5572-f1c4-46f6-88d1-b05c6091654a
2015,1234,1085,83,21,8,1275.5,1095.5,0.0145631067961165,0.0436842105263157,8dc9836f-ddf0-4b78-b8bf-6f5d65fc0364
as,1344,1088,40,18,8,1364.0,1097.0,0.0124826629680998,0.0210526315789473,9a3362bf-71ef-4b3a-9c45-e95b15cdec78
the,1411,1082,61,24,8,1441.5,1094.0,0.0166435506241331,0.0321052631578947,194e8ada-c526-4f51-a87d-fc7e36eb5a0a
top,1499,1085,62,27,8,1530.0,1098.5,0.0187239944521497,0.0326315789473684,e71db9fc-cf5d-4c55-baff-75cfac03e649
seed.,1587,1082,99,24,8,1636.5,1094.0,0.0166435506241331,0.0521052631578947,ad515f0e-1dc7-4388-a828-acbcdf965025
Williams,66,1171,174,25,8,153.0,1183.5,0.0173370319001386,0.091578947368421,d89aee2f-0133-484b-8e7a-ebf39215f423
played,264,1172,132,30,8,330.0,1187.0,0.0208044382801664,0.0694736842105263,5fc85bde-ab63-40b8-980a-492c768b778d
three,421,1172,105,24,8,473.5,1184.0,0.0166435506241331,0.0552631578947368,fa68cd98-45fe-454c-8d75-60296e797f8b
clay-court,552,1172,216,29,8,660.0,1186.5,0.0201109570041608,0.1136842105263157,fb8a22ac-c10d-49f1-85a9-07eb7858b671
tournaments,795,1175,237,21,8,913.5,1185.5,0.0145631067961165,0.1247368421052631,78ac0bce-8d71-4093-a410-ec220b6aa602
before,1056,1172,130,24,8,1121.0,1184.0,0.0166435506241331,0.0684210526315789,2aee1a72-3a7f-47ce-a233-60e51baa4d9b
the,1213,1172,61,24,8,1243.5,1184.0,0.0166435506241331,0.0321052631578947,983ae6a6-14a3-43cb-9081-945790880a50
2002,1300,1175,82,21,8,1341.0,1185.5,0.0145631067961165,0.0431578947368421,9341e336-1088-4dd6-be9e-ce7e331c70f2
French,1410,1172,130,24,8,1475.0,1184.0,0.0166435506241331,0.0684210526315789,ad0e5672-c9d1-4b3e-863a-9456bb4baf3a
Open.,1563,1175,101,27,8,1613.5,1188.5,0.0187239944521497,0.0531578947368421,f6bfe7ef-b52f-45bd-b74c-f9d5d8335e62
Her,1695,1175,62,21,8,1726.0,1185.5,0.0145631067961165,0.0326315789473684,dd0ac224-9726-4458-8757-4af4c130e4f2
first,1785,1171,105,25,8,1837.5,1183.5,0.0173370319001386,0.0552631578947368,1fdaddeb-6ab6-4a0b-bb7a-4f6fc5fc3beb
tournament,3,1265,215,21,8,110.5,1275.5,0.0145631067961165,0.1131578947368421,f4ca3ac0-244e-416c-bc0b-833c461883f0
was,242,1268,64,18,8,274.0,1277.0,0.0124826629680998,0.0336842105263157,04b8333a-37a3-4bd2-a877-dcf2bb10b825
at,332,1265,40,21,8,352.0,1275.5,0.0145631067961165,0.0210526315789473,749a3b4c-c398-46e9-9900-6b2ec6ff1e35
"Charleston,",398,1262,232,28,8,514.0,1276.0,0.0194174757281553,0.1221052631578947,f24b9397-6a27-4fa6-9d2f-9187b2c0af53
where,660,1262,108,24,8,714.0,1274.0,0.0166435506241331,0.0568421052631578,1d4c6b58-f5ea-47c7-b652-7525ad40d6d6
she,795,1262,61,24,8,825.5,1274.0,0.0166435506241331,0.0321052631578947,a4d4f02c-80a4-4add-ad3f-2707b8420bae
was,880,1268,64,18,8,912.0,1277.0,0.0124826629680998,0.0336842105263157,2e5f462c-9f8b-4616-8651-10fc34c191c9
the,971,1262,61,24,8,1001.5,1274.0,0.0166435506241331,0.0321052631578947,c1f99f9e-54a9-4ae2-b3f7-27baaa72ef49
third,1059,1261,107,25,8,1112.5,1273.5,0.0173370319001386,0.0563157894736842,c1a36058-1ffa-47fc-8ea3-066b9beba0f6
seed.,1191,1262,99,24,8,1240.5,1274.0,0.0166435506241331,0.0521052631578947,2211e428-b0b3-4f1c-8c4a-0a1332724909
Williams,1320,1261,174,25,8,1407.0,1273.5,0.0173370319001386,0.091578947368421,8e4dc244-59e0-44bd-a711-a1fad55a86df
reached,1520,1262,152,24,8,1596.0,1274.0,0.0166435506241331,0.08,b557c0c5-6d8c-4a6d-a047-5437c2d0891e
the,1697,1262,61,24,8,1727.5,1274.0,0.0166435506241331,0.0321052631578947,a21a0145-4de5-4da3-8df5-c0b668282c94
quarterfinals,1,1351,283,31,8,142.5,1366.5,0.0214979195561719,0.1489473684210526,257befb6-b694-4b13-b6dc-1392e682f2df
losing,311,1351,129,31,8,375.5,1366.5,0.0214979195561719,0.0678947368421052,25d26d56-a85c-42a9-b3b6-85b51a245def
to,465,1355,39,21,8,484.5,1365.5,0.0145631067961165,0.0205263157894736,44faa256-e4f7-44c0-a0c6-4c5fa9384deb
Patty,530,1355,107,26,8,583.5,1368.0,0.0180305131761442,0.0563157894736842,f806baa4-396c-41e3-a175-a7a1f0caea2d
Schnyder.,662,1352,188,29,8,756.0,1366.5,0.0201109570041608,0.0989473684210526,84c8faa6-cd0e-4a42-a559-9b3771f11ccd
She,882,1352,62,24,8,913.0,1364.0,0.0166435506241331,0.0326315789473684,bf77088e-451a-4903-afc5-33c2ec315345
reached,970,1352,152,24,8,1046.0,1364.0,0.0166435506241331,0.08,15d8eb65-ee66-4652-aa2e-6fafed347ec2
her,1145,1352,62,24,8,1176.0,1364.0,0.0166435506241331,0.0326315789473684,45742e52-e87b-4c7a-8201-7f325c5df8e4
first,1235,1351,105,25,8,1287.5,1363.5,0.0173370319001386,0.0552631578947368,751d693b-2627-43fb-ab3d-c8a6b21c570e
clay-court,1366,1352,216,29,8,1474.0,1366.5,0.0201109570041608,0.1136842105263157,e8354061-13ad-4590-9b05-eb12c18f4039
final,1609,1351,104,25,8,1661.0,1363.5,0.0173370319001386,0.0547368421052631,cccd618a-365a-48a9-a9cf-10f5b68edf29
in,1742,1351,40,25,8,1762.0,1363.5,0.0173370319001386,0.0210526315789473,f30a23f3-ffdd-489e-9946-bd23975abddf
"May,",1804,1355,80,26,8,1844.0,1368.0,0.0180305131761442,0.0421052631578947,63686e1f-9753-41df-bff5-c0874c8167fc
at,2,4,40,21,9,22.0,14.5,0.0145631067961165,0.0210526315789473,cce4992a-1467-4576-adcf-bb6fc73b37be
the,69,1,61,24,9,99.5,13.0,0.0166435506241331,0.0321052631578947,ea63e171-7829-456e-99eb-3ba18b14c323
Eurocard,156,1,174,24,9,243.0,13.0,0.0166435506241331,0.091578947368421,9b36be21-6670-453a-8c12-300ca6229482
German,353,4,131,21,9,418.5,14.5,0.0145631067961165,0.0689473684210526,0a14860b-a61c-4556-a9b4-7ef905f2efa4
Open,507,4,87,27,9,550.5,17.5,0.0187239944521497,0.0457894736842105,367b9ffc-f395-4ac8-a044-dd792c58ccb5
losing,619,0,129,31,9,683.5,15.5,0.0214979195561719,0.0678947368421052,b71b6906-13c5-4568-92a5-7065e0081a38
to,773,4,39,21,9,792.5,14.5,0.0145631067961165,0.0205263157894736,b97088b1-c0c3-4aee-9267-e35a7dfe49ec
Justine,838,0,150,25,9,913.0,12.5,0.0173370319001386,0.0789473684210526,8ee4e201-ac28-4fda-b89b-853d9e9f1a25
Henin,1013,0,109,25,9,1067.5,12.5,0.0173370319001386,0.0573684210526315,e2a64fec-ff6e-4022-b3bd-86aef923a831
in,1148,0,40,25,9,1168.0,12.5,0.0173370319001386,0.0210526315789473,3fdc7d78-0dea-4702-a42a-e528922fc6c6
a,1212,8,19,17,9,1221.5,16.5,0.0117891816920943,0.01,8d6570a6-c4e5-4e3f-b8cd-e8710d27074c
third,1257,0,107,25,9,1310.5,12.5,0.0173370319001386,0.0563157894736842,b451ef8b-d9d2-4889-a9b0-454a559fdba4
set,1389,4,61,21,9,1419.5,14.5,0.0145631067961165,0.0321052631578947,3ace729a-348f-42aa-b9a3-2cff532b1e80
tiebreak.,1477,0,187,25,9,1570.5,12.5,0.0173370319001386,0.0984210526315789,b85e35cf-315f-4cc1-8c3f-df006efdbbe8
Williams,1694,0,174,25,9,1781.0,12.5,0.0173370319001386,0.091578947368421,9aba9c53-fe26-44b8-92ae-f5b854c24852
went,0,94,86,21,9,43.0,104.5,0.0145631067961165,0.0452631578947368,5899b9ef-2f8a-4559-9960-a2d2540544f9
on,112,98,42,17,9,133.0,106.5,0.0117891816920943,0.0221052631578947,6432a68d-2655-45ef-bf80-a4bcf11fd216
to,179,94,39,21,9,198.5,104.5,0.0145631067961165,0.0205263157894736,0919b361-d9fc-4856-baee-730bae07b06d
win,242,90,66,25,9,275.0,102.5,0.0173370319001386,0.0347368421052631,4f71e98a-3346-4877-8e5c-035d63292e07
her,331,91,62,24,9,362.0,103.0,0.0166435506241331,0.0326315789473684,33d7756d-8884-4c21-924c-293f996cd91f
first,421,90,105,25,9,473.5,102.5,0.0173370319001386,0.0552631578947368,3e74f11b-ece8-4187-8e02-68c4ea655e54
clay,552,91,85,29,9,594.5,105.5,0.0201109570041608,0.0447368421052631,15ae6eb1-bae1-4c97-bb53-23a04ee0fc6b
court,662,94,106,21,9,715.0,104.5,0.0145631067961165,0.0557894736842105,a1e0306f-77f0-4384-a79f-677c79bfef29
title,795,90,105,25,9,847.5,102.5,0.0173370319001386,0.0552631578947368,0233470e-cd1f-4db6-94f2-74b52b410a77
at,926,94,40,21,9,946.0,104.5,0.0145631067961165,0.0210526315789473,e47f283d-937c-43ff-8df5-3e905e2e6932
