words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
in,1676,811,40,25,6,1696.0,823.5,0.0173370319001386,0.0210526315789473,a3155b82-4159-4106-8826-ef504c224166,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
the,1741,812,61,24,6,1771.5,824.0,0.0166435506241331,0.0321052631578947,b9925037-cec8-42b9-b9ca-edbd80073959,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
"""biological""",5,901,254,31,6,132.0,916.5,0.0214979195561719,0.1336842105263158,1d6af77d-1bf5-468e-a5b4-d7998edf6c67,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
section,289,901,151,25,6,364.5,913.5,0.0173370319001386,0.0794736842105263,62f8e6a2-1efc-444a-b120-ccefa669e859,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
are,464,909,62,17,6,495.0,917.5,0.0117891816920943,0.0326315789473684,95cae679-f9a4-4ed1-9a19-264c2b49b7ff,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
sometimes,553,901,193,25,6,649.5,913.5,0.0173370319001386,0.101578947368421,886cbd3b-3b10-4b80-9b56-708b46da0a85,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
interpreted,774,901,238,31,6,893.0,916.5,0.0214979195561719,0.1252631578947368,46a42fc2-0ad1-4149-92ff-7da748d2566c,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
as,1036,908,40,18,6,1056.0,917.0,0.0124826629680998,0.0210526315789473,b83c9112-3f06-4857-ab92-43682a837ea7,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
implying,1104,901,172,31,6,1190.0,916.5,0.0214979195561719,0.0905263157894736,86210373-3875-4231-8a4d-a5e9530500e1,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
a,1300,909,19,17,6,1309.5,917.5,0.0117891816920943,0.01,381fe3ba-e561-488a-b765-1e857090fbe4,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
connection,1344,901,218,25,6,1453.0,913.5,0.0173370319001386,0.1147368421052631,d1af29cf-dc92-4bd7-9280-cd2326f7fa26,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
to,1587,905,39,21,6,1606.5,915.5,0.0145631067961165,0.0205263157894736,8fc90c87-501f-4b3c-815e-aee8230af044,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
"alchemy,",1652,902,166,29,6,1735.0,916.5,0.0201109570041608,0.0873684210526315,6dbecc90-c910-4d99-a4f3-c2cec0c10f93,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
yet,0,995,64,26,6,32.0,1008.0,0.0180305131761442,0.0336842105263157,3d33ff11-f073-49a6-90c0-cb1fed7a0b75,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
bear,88,992,85,24,6,130.5,1004.0,0.0166435506241331,0.0447368421052631,e877f20a-1ee3-4188-b028-debb5005922f,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
little,201,991,127,25,6,264.5,1003.5,0.0173370319001386,0.0668421052631579,8b8cd9b7-a727-4403-bb4b-5a9ac38a425c,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
obvious,354,991,150,25,6,429.0,1003.5,0.0173370319001386,0.0789473684210526,70ce6c08-59aa-469a-9453-cfc018670d52,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
resemblance,530,992,238,24,6,649.0,1004.0,0.0166435506241331,0.1252631578947368,b09dad3c-6104-49e9-8127-4ef33e38e8d7,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
to,795,995,39,21,6,814.5,1005.5,0.0145631067961165,0.0205263157894736,32fb1c49-533e-4c36-906a-e8548d574ee8,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
the,861,992,61,24,6,891.5,1004.0,0.0166435506241331,0.0321052631578947,803416cf-8ad7-49ff-8f12-0acfd0140294,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
alchemical,948,991,215,25,6,1055.5,1003.5,0.0173370319001386,0.1131578947368421,cb3e1c9b-e8b6-4753-8911-9b7088a49c4b,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
equipment,1190,991,194,31,6,1287.0,1006.5,0.0214979195561719,0.1021052631578947,7163605a-2e01-437c-a2b3-a9982eff6341,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
of,1410,993,39,23,6,1429.5,1004.5,0.0159500693481276,0.0205263157894736,b25d2066-7dca-45cd-a9b6-090756c25103,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
the,1477,992,61,24,6,1507.5,1004.0,0.0166435506241331,0.0321052631578947,45c37808-4254-40a3-a4c4-357b87fa95d4,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
period.,1562,991,146,31,6,1635.0,1006.5,0.0214979195561719,0.0768421052631578,59ba58f5-77bd-4d50-8064-86f44f8fbc62,the_voynich_manuscript_65,"The basins and tubes in the ""biological"" section are sometimes interpreted as implying a connection to alchemy, yet bear little obvious resemblance to the alchemical equipment of the period."
Astrological,0,1081,261,31,6,130.5,1096.5,0.0214979195561719,0.1373684210526315,0b38b139-a374-455f-8dcd-313951ae6d3c,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
considerations,288,1081,304,25,6,440.0,1093.5,0.0173370319001386,0.16,c0b02458-78e5-4304-a3ac-67d04a033564,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
frequently,619,1082,216,30,6,727.0,1097.0,0.0208044382801664,0.1136842105263157,76e28577-f420-4934-a5a3-af83170b20b2,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
played,858,1082,132,30,6,924.0,1097.0,0.0208044382801664,0.0694736842105263,862dd124-0f21-46fc-99fa-088935857288,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
a,1014,1089,19,17,6,1023.5,1097.5,0.0117891816920943,0.01,1b743aaf-86e2-4c98-94da-7a531a25a535,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
prominent,1056,1081,196,31,6,1154.0,1096.5,0.0214979195561719,0.1031578947368421,00d7ba85-1bcc-45e7-a586-147808dea55f,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
role,1278,1082,84,24,6,1320.0,1094.0,0.0166435506241331,0.0442105263157894,171e0f17-8173-4795-a88e-531db7e2c15b,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
in,1390,1081,40,25,6,1410.0,1093.5,0.0173370319001386,0.0210526315789473,6ce87423-70ab-4a88-a431-6d4522063397,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
herb,1453,1082,86,24,6,1496.0,1094.0,0.0166435506241331,0.0452631578947368,29ff08ec-b067-4901-a7f7-9b3882a0f5c3,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
"gathering,",1564,1081,210,31,6,1669.0,1096.5,0.0214979195561719,0.1105263157894736,dd86930c-b7a6-4353-ab28-3dc784c65f12,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
bloodletting,0,1171,264,31,6,132.0,1186.5,0.0214979195561719,0.1389473684210526,cdfbdca2-63ee-4048-abe8-8b9681b5b77f,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
and,288,1172,64,24,6,320.0,1184.0,0.0166435506241331,0.0336842105263157,dd6f2e03-d767-4d2e-b02b-77928a07403b,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
other,376,1172,105,24,6,428.5,1184.0,0.0166435506241331,0.0552631578947368,9450f997-4aec-4e9e-b78e-67ad872b058d,the_voynich_manuscript_66,"Astrological considerations frequently played a prominent role in herb gathering, bloodletting and other medical procedures common during the likeliest dates of the manuscript."
