words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
"defect,",243,812,145,28,4,315.5,826.0,0.0194174757281553,0.0763157894736842,f514c536-af48-4e9a-ad4f-37a5110152e3,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
then,421,812,85,24,4,463.5,824.0,0.0166435506241331,0.0447368421052631,2070e19c-6307-4481-9255-5f3ae200d80f,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
neither,529,811,150,25,4,604.0,823.5,0.0173370319001386,0.0789473684210526,bae77335-d195-4139-95af-30c676b8a578,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
one,706,819,62,17,4,737.0,827.5,0.0117891816920943,0.0326315789473684,96e9c883-6e0c-48fb-b0b1-4c80560641ac,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
gains,794,811,106,31,4,847.0,826.5,0.0214979195561719,0.0557894736842105,acfffd80-8615-48c7-90cf-aa057e5ec1a9,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
or,926,819,39,17,4,945.5,827.5,0.0117891816920943,0.0205263157894736,3efddcc1-b762-4c38-a39b-0a47f595ac34,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
loses,993,812,105,24,4,1045.5,824.0,0.0166435506241331,0.0552631578947368,769a8804-7204-4af4-a032-b146b20ba5c9,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
anything.,1124,811,188,31,4,1218.0,826.5,0.0214979195561719,0.0989473684210526,f8c7ef9f-ea3e-4357-bafb-2e578d077746,prisoners_dilemma_42,"Similarly, for apple-grower Y, the utility of an additional orange is b while the utility of an additional apple is c. If X and Y contract to exchange an apple and an orange, and each fulfills their end of the deal, then each receive a payoff of b-c. If one ""defects"" and does not deliver as promised, the defector will receive a payoff of b, while the cooperator will lose c. If both defect, then neither one gains or loses anything."
If,69,903,38,23,4,88.0,914.5,0.0159500693481276,0.02,561f3723-f431-41ae-a1ec-942cb21ee632,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
two,135,905,61,21,4,165.5,915.5,0.0145631067961165,0.0321052631578947,3d696b4b-575e-4ff2-b6c3-745b010fbf2d,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
players,220,902,152,30,4,296.0,917.0,0.0208044382801664,0.08,5b67201b-2a9c-4c21-b24f-f4a4153ff528,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
play,396,902,87,30,4,439.5,917.0,0.0208044382801664,0.0457894736842105,6f22a08f-cb42-4f7e-a726-ff1723fc578f,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
prisoners',506,901,212,31,4,612.0,916.5,0.0214979195561719,0.111578947368421,512d54d1-cd50-4be7-81ce-ac8f83ab2108,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
dilemma,749,901,152,25,4,825.0,913.5,0.0173370319001386,0.08,b9186942-778e-4f7e-b9cd-904079cb60ab,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
more,924,909,86,17,4,967.0,917.5,0.0117891816920943,0.0452631578947368,2115608b-88b3-474c-91c7-eb30c4a1f32e,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
than,1037,902,85,24,4,1079.5,914.0,0.0166435506241331,0.0447368421052631,2fca69f7-5e62-437e-bfe7-81b46f4ec3d1,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
once,1146,909,84,17,4,1188.0,917.5,0.0117891816920943,0.0442105263157894,9fa97bb4-11ce-409a-b7be-3fb03a937963,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
in,1258,901,40,25,4,1278.0,913.5,0.0173370319001386,0.0210526315789473,9fd71224-ca8a-46a0-8cb2-a036ac741388,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
succession,1323,901,217,25,4,1431.5,913.5,0.0173370319001386,0.1142105263157894,77e36030-d62c-4067-b290-52b2c4f684d2,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
and,1564,902,64,24,4,1596.0,914.0,0.0166435506241331,0.0336842105263157,fcf5683d-c57e-4a82-baab-1096d344bab7,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
they,1653,902,84,29,4,1695.0,916.5,0.0201109570041608,0.0442105263157894,cba50a88-6bb4-4e3c-8274-f2e2c59bafa3,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
remember,2,992,171,24,4,87.5,1004.0,0.0166435506241331,0.09,d06f7eb0-5892-4eb6-9daa-a65ab555e779,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
previous,198,991,174,31,4,285.0,1006.5,0.0214979195561719,0.091578947368421,231729e1-8b98-43ef-a8cf-fd10d9730b77,prisoners_dilemma_43,"If two players play prisoners' dilemma more than once in succession and they remember previous actions of their opponent and change their strategy accordingly, the game is called iterated prisoners' dilemma."
